wheel r v,wheel f v,accel v,brake lever,brake pid,braking,% slip a,% slip f
74,131,74,90,90,0,0,43.51145038
74,131,74,90,90,0,0,43.51145038
74,131,74,90,90,0,0,43.51145038
74,146,74,90,90,0,0,49.31506849
74,146,74,90,90,0,0,49.31506849
74,146,74,90,90,0,0,49.31506849
74,146,74,90,90,0,0,49.31506849
86,146,86,90,90,0,0,41.09589041
86,241,86,90,90,0,0,64.3153527
86,241,86,90,90,0,0,64.3153527
86,241,86,90,90,0,0,64.3153527
86,241,86,90,90,0,0,64.3153527
105,241,105,90,90,0,0,56.43153527
105,259,105,90,90,0,0,59.45945946
105,259,105,90,90,0,0,59.45945946
105,259,105,90,90,0,0,59.45945946
105,259,105,90,90,0,0,59.45945946
127,285,127,90,90,0,0,55.43859649
127,285,127,90,90,0,0,55.43859649
127,285,127,90,90,0,0,55.43859649
127,285,127,90,90,0,0,55.43859649
127,285,127,90,90,0,0,55.43859649
131,253,131,90,90,0,0,48.22134387
131,253,131,90,90,0,0,48.22134387
131,253,131,90,90,0,0,48.22134387
131,253,131,90,90,0,0,48.22134387
133,253,133,90,90,0,0,47.43083004
133,228,133,90,90,0,0,41.66666667
133,228,133,90,90,0,0,41.66666667
133,228,133,90,90,0,0,41.66666667
142,228,142,90,90,0,0,37.71929825
142,228,142,90,90,0,0,37.71929825
142,247,142,90,90,0,0,42.51012146
142,247,142,90,90,0,0,42.51012146
152,247,152,90,90,0,0,38.46153846
152,247,152,90,90,0,0,38.46153846
152,279,152,90,90,0,0,45.51971326
179,279,179,90,90,0,0,35.84229391
179,279,179,90,90,0,0,35.84229391
179,371,179,90,90,0,0,51.75202156
179,371,179,90,90,0,0,51.75202156
192,371,192,90,90,0,0,48.24797844
192,371,192,90,90,0,0,48.24797844
212,370,212,90,90,0,0,42.7027027
212,370,212,90,90,0,0,42.7027027
212,370,212,90,90,0,0,42.7027027
223,370,223,90,90,0,0,39.72972973
223,276,223,90,90,0,0,19.20289855
247,276,223,90,90,0,-10.76233184,10.50724638
247,276,247,90,90,0,0,10.50724638
247,276,247,90,90,0,0,10.50724638
273,271,273,90,90,0,0,-0.73800738
273,271,273,90,90,0,0,-0.73800738
285,271,285,90,90,0,0,-5.166051661
285,271,285,90,90,0,0,-5.166051661
305,302,305,90,90,0,0,-0.993377483
305,302,305,90,90,0,0,-0.993377483
313,302,313,90,90,0,0,-3.642384106
313,302,313,90,90,0,0,-3.642384106
311,325,311,90,90,0,0,4.307692308
305,325,305,90,90,0,0,6.153846154
305,325,305,90,90,0,0,6.153846154
333,345,333,90,90,0,0,3.47826087
333,345,333,90,90,0,0,3.47826087
341,345,341,90,90,0,0,1.15942029
341,345,341,91,90,0,0,1.15942029
353,390,352,101,90,1,-0.284090909,9.487179487
380,390,357,108,90,1,-6.442577031,2.564102564
380,448,359,119,108,1,-5.849582173,15.17857143
387,448,361,113,108,1,-7.202216066,13.61607143
407,448,358,113,113,1,-13.68715084,9.151785714
407,456,353,102,113,1,-15.29745042,10.74561404
400,456,400,90,102,0,0,12.28070175
407,456,407,90,90,0,0,10.74561404
407,425,407,90,90,0,0,4.235294118
403,425,403,90,90,0,0,5.176470588
395,425,395,90,90,0,0,7.058823529
395,408,395,90,90,0,0,3.18627451
392,408,392,90,90,0,0,3.921568627
377,408,392,90,90,0,3.826530612,7.598039216
377,391,377,90,90,0,0,3.58056266
381,391,381,90,90,0,0,2.557544757
382,391,381,90,90,0,-0.262467192,2.301790281
382,398,382,90,90,0,0,4.020100503
387,398,387,97,90,0,0,2.763819095
387,398,379,121,90,1,-2.110817942,2.763819095
377,395,371,128,121,1,-1.617250674,4.556962025
391,395,367,129,121,1,-6.539509537,1.012658228
391,395,363,129,121,1,-7.713498623,1.012658228
386,385,365,125,129,1,-5.753424658,-0.25974026
386,385,352,107,125,1,-9.659090909,-0.25974026
386,385,386,90,107,0,0,-0.25974026
401,401,401,90,90,0,0,0
395,401,395,90,90,0,0,1.496259352
395,401,395,90,90,0,0,1.496259352
404,402,404,90,90,0,0,-0.497512438
401,402,401,90,90,0,0,0.248756219
401,402,401,90,90,0,0,0.248756219
412,406,412,90,90,0,0,-1.477832512
415,406,415,90,90,0,0,-2.216748768
415,423,415,90,90,0,0,1.891252955
420,423,420,90,90,0,0,0.709219858
436,423,436,90,90,0,0,-3.073286052
435,437,435,90,90,0,0,0.457665904
435,437,435,90,90,0,0,0.457665904
447,437,447,90,90,0,0,-2.288329519
443,455,443,90,90,0,0,2.637362637
446,455,446,90,90,0,0,1.978021978
446,446,444,106,90,1,-0.45045045,0
427,446,436,126,106,1,2.064220183,4.260089686
445,446,430,130,106,1,-3.488372093,0.224215247
439,435,425,132,130,1,-3.294117647,-0.91954023
439,435,421,135,130,1,-4.275534442,-0.91954023
434,435,415,139,135,1,-4.578313253,0.229885057
449,449,415,141,135,1,-8.192771084,0
445,449,411,135,135,1,-8.272506083,0.890868597
445,452,406,120,135,1,-9.60591133,1.548672566
455,452,455,90,120,0,0,-0.663716814
447,452,447,90,90,0,0,1.10619469
458,455,458,90,90,0,0,-0.659340659
458,455,458,90,90,0,0,-0.659340659
465,455,465,90,90,0,0,-2.197802198
472,476,472,90,90,0,0,0.840336134
482,476,482,90,90,0,0,-1.260504202
473,475,473,90,90,0,0,0.421052632
473,475,473,90,90,0,0,0.421052632
483,475,483,90,90,0,0,-1.684210526
498,492,498,90,90,0,0,-1.219512195
516,492,516,90,90,0,0,-4.87804878
3641,513,3641,90,90,0,0,-609.7465887
622,513,622,90,90,0,0,-21.24756335
539,520,539,90,90,0,0,-3.653846154
539,520,539,90,90,0,0,-3.653846154
548,566,548,90,90,0,0,3.180212014
4035,566,4035,90,90,0,0,-612.8975265
640,556,640,90,90,0,0,-15.10791367
558,556,558,90,90,0,0,-0.35971223
557,556,557,90,90,0,0,-0.179856115
589,560,589,90,90,0,0,-5.178571429
596,560,596,90,90,0,0,-6.428571429
603,596,603,90,90,0,0,-1.174496644
623,596,623,90,90,0,0,-4.530201342
618,616,618,90,90,0,0,-0.324675325
632,647,632,90,90,0,0,2.318392581
644,647,644,90,90,0,0,0.463678516
632,657,632,90,90,0,0,3.805175038
666,657,666,90,90,0,0,-1.369863014
656,650,656,90,90,0,0,-0.923076923
653,650,653,90,90,0,0,-0.461538462
681,677,681,90,90,0,0,-0.59084195
680,677,680,90,90,0,0,-0.443131462
699,691,699,90,90,0,0,-1.157742402
696,696,696,90,90,0,0,0
702,696,702,90,90,0,0,-0.862068966
702,705,702,90,90,0,0,0.425531915
719,705,719,90,90,0,0,-1.985815603
692,708,692,90,90,0,0,2.259887006
694,709,694,90,90,0,0,2.115655853
717,709,717,90,90,0,0,-1.128349788
692,714,717,90,90,0,3.486750349,3.081232493
735,714,735,90,90,0,0,-2.941176471
724,714,724,90,90,0,0,-1.400560224
702,724,702,90,90,0,0,3.038674033
714,724,714,90,90,0,0,1.38121547
730,723,730,90,90,0,0,-0.968188105
714,723,714,90,90,0,0,1.244813278
719,714,719,90,90,0,0,-0.700280112
716,720,716,90,90,0,0,0.555555556
739,720,739,90,90,0,0,-2.638888889
724,728,724,90,90,0,0,0.549450549
731,728,731,90,90,0,0,-0.412087912
731,744,731,90,90,0,0,1.747311828
731,729,731,90,90,0,0,-0.274348422
731,729,699,90,90,0,-4.577968526,-0.274348422
719,714,719,90,90,0,0,-0.700280112
709,732,709,90,90,0,0,3.142076503
739,732,739,90,90,0,0,-0.956284153
754,746,754,90,90,0,0,-1.072386059
744,746,744,90,90,0,0,0.268096515
754,745,754,90,90,0,0,-1.208053691
741,746,741,90,90,0,0,0.670241287
754,746,754,90,90,0,0,-1.072386059
733,745,733,90,90,0,0,1.610738255
730,743,730,90,90,0,0,1.749663526
730,743,730,90,90,0,0,1.749663526
737,734,737,90,90,0,0,-0.408719346
765,734,765,90,90,0,0,-4.223433243
761,746,761,90,90,0,0,-2.010723861
739,765,739,90,90,0,0,3.39869281
750,765,750,90,90,0,0,1.960784314
741,745,741,90,90,0,0,0.536912752
730,732,730,90,90,0,0,0.273224044
735,732,735,90,90,0,0,-0.409836066
721,727,721,90,90,0,0,0.825309491
741,727,741,90,90,0,0,-1.925722146
737,731,737,90,90,0,0,-0.820793434
748,761,732,112,90,1,-2.18579235,1.708278581
757,761,721,129,90,1,-4.993065187,0.525624179
723,757,709,138,129,1,-1.97461213,4.491413474
754,757,695,149,129,1,-8.489208633,0.396301189
728,737,674,154,149,1,-8.011869436,1.221166893
704,727,666,152,149,1,-5.705705706,3.163686382
719,727,664,130,152,1,-8.28313253,1.100412655
719,721,719,90,130,0,0,0.27739251
709,721,709,90,90,0,0,1.664355062
726,714,726,90,90,0,0,-1.680672269
717,724,717,90,90,0,0,0.966850829
719,724,719,90,90,0,0,0.690607735
716,724,716,90,90,0,0,1.104972376
716,731,716,90,90,0,0,2.051983584
721,731,721,90,90,0,0,1.367989056
721,722,721,90,90,0,0,0.138504155
684,722,684,90,90,0,0,5.263157895
702,699,712,90,90,0,1.404494382,-0.429184549
694,713,702,90,90,0,1.13960114,2.664796634
712,713,690,126,90,1,-3.188405797,0.140252454
701,712,684,144,126,1,-2.485380117,1.54494382
719,712,675,150,126,1,-6.518518519,-0.983146067
704,709,669,147,150,1,-5.231689088,0.705218618
702,709,664,125,147,1,-5.722891566,0.987306065
696,707,696,90,125,0,0,1.555869873
705,702,705,90,90,0,0,-0.427350427
692,702,692,90,90,0,0,1.424501425
696,710,696,90,90,0,0,1.971830986
694,710,694,90,90,0,0,2.253521127
674,699,674,90,90,0,0,3.576537911
709,693,709,90,90,0,0,-2.308802309
697,693,697,90,90,0,0,-0.577200577
684,706,684,90,90,0,0,3.116147309
702,706,702,90,90,0,0,0.566572238
686,701,686,90,90,0,0,2.139800285
684,688,684,90,90,0,0,0.581395349
692,688,692,90,90,0,0,-0.581395349
681,688,681,90,90,0,0,1.01744186
684,688,684,90,90,0,0,0.581395349
701,693,701,90,90,0,0,-1.154401154
689,693,689,90,90,0,0,0.577200577
692,707,692,90,90,0,0,2.121640736
702,702,702,90,90,0,0,0
669,702,669,90,90,0,0,4.700854701
701,688,701,90,90,0,0,-1.889534884
688,688,688,90,90,0,0,0
672,695,672,90,90,0,0,3.309352518
688,695,688,90,90,0,0,1.007194245
694,689,678,90,90,0,-2.359882006,-0.725689405
681,687,681,90,90,0,0,0.873362445
692,687,692,90,90,0,0,-0.727802038
683,688,683,90,90,0,0,0.726744186
683,688,683,90,90,0,0,0.726744186
697,691,697,90,90,0,0,-0.868306802
683,700,683,90,90,0,0,2.428571429
684,700,684,90,90,0,0,2.285714286
688,689,688,90,90,0,0,0.145137881
662,689,662,90,90,0,0,3.918722787
696,681,696,90,90,0,0,-2.202643172
680,681,680,90,90,0,0,0.146842878
663,688,663,90,90,0,0,3.63372093
678,678,678,90,90,0,0,0
668,678,668,90,90,0,0,1.474926254
669,673,669,90,90,0,0,0.59435364
677,673,677,90,90,0,0,-0.59435364
663,671,663,90,90,0,0,1.192250373
666,671,666,90,90,0,0,0.745156483
681,674,681,90,90,0,0,-1.038575668
665,680,665,90,90,0,0,2.205882353
665,680,658,137,90,1,-1.063829787,2.205882353
669,672,650,155,90,1,-2.923076923,0.446428571
647,672,643,158,155,1,-0.622083981,3.720238095
681,666,629,151,155,1,-8.26709062,-2.252252252
663,666,618,126,151,1,-7.281553398,0.45045045
644,671,644,90,126,0,0,4.023845007
660,671,660,90,90,0,0,1.639344262
649,659,647,120,90,1,-0.309119011,1.517450683
668,661,636,157,90,1,-5.031446541,-1.059001513
656,661,622,163,157,1,-5.466237942,0.756429652
666,663,605,160,157,1,-10.08264463,-0.452488688
662,663,596,143,160,1,-11.0738255,0.150829563
678,673,580,109,143,1,-16.89655172,-0.742942051
660,673,660,90,109,0,0,1.931649331
665,679,665,90,90,0,0,2.06185567
662,679,662,90,90,0,0,2.503681885
663,668,657,133,90,1,-0.913242009,0.748502994
635,654,650,158,90,1,2.307692308,2.905198777
668,654,644,165,158,1,-3.726708075,-2.140672783
659,665,638,159,158,1,-3.29153605,0.902255639
646,665,634,125,159,1,-1.892744479,2.857142857
652,662,652,90,125,0,0,1.510574018
665,662,652,90,90,0,-1.993865031,-0.453172205
654,657,654,90,90,0,0,0.456621005
659,657,659,90,90,0,0,-0.304414003
639,654,639,90,90,0,0,2.293577982
631,654,631,90,90,0,0,3.516819572
639,638,639,90,90,0,0,-0.156739812
620,636,620,90,90,0,0,2.51572327
622,636,622,90,90,0,0,2.201257862
622,627,622,90,90,0,0,0.797448166
632,627,632,90,90,0,0,-0.797448166
613,632,613,90,90,0,0,3.006329114
653,632,653,90,90,0,0,-3.32278481
646,651,646,90,90,0,0,0.768049155
628,651,628,90,90,0,0,3.533026114
638,644,638,90,90,0,0,0.931677019
644,644,644,90,90,0,0,0
630,642,630,90,90,0,0,1.869158879
636,642,636,90,90,0,0,0.934579439
626,636,626,90,90,0,0,1.572327044
622,636,622,90,90,0,0,2.201257862
635,632,635,90,90,0,0,-0.474683544
620,634,620,90,90,0,0,2.208201893
615,634,615,90,90,0,0,2.996845426
613,612,613,90,90,0,0,-0.163398693
602,612,602,90,90,0,0,1.633986928
573,589,573,90,90,0,0,2.716468591
599,589,599,90,90,0,0,-1.697792869
575,583,575,90,90,0,0,1.372212693
551,583,551,90,90,0,0,5.488850772
548,583,548,90,90,0,0,6.003430532
517,559,548,90,90,0,5.656934307,7.513416816
517,559,517,90,90,0,0,7.513416816
501,512,501,90,90,0,0,2.1484375
473,512,473,90,90,0,0,7.6171875
453,462,453,90,90,0,0,1.948051948
453,462,453,90,90,0,0,1.948051948
427,462,427,90,90,0,0,7.575757576
402,413,402,90,90,0,0,2.663438257
402,413,402,90,90,0,0,2.663438257
388,413,388,90,90,0,0,6.053268765
358,413,358,90,90,0,0,13.31719128
358,373,358,90,90,0,0,4.021447721
339,373,339,90,90,0,0,9.115281501
339,373,339,90,90,0,0,9.115281501
326,336,326,90,90,0,0,2.976190476
326,336,326,90,90,0,0,2.976190476
330,336,330,90,90,0,0,1.785714286
330,336,330,90,90,0,0,1.785714286
323,345,323,90,90,0,0,6.376811594
347,345,347,90,90,0,0,-0.579710145
347,345,347,90,90,0,0,-0.579710145
355,397,355,90,90,0,0,10.57934509
355,397,355,90,90,0,0,10.57934509
373,463,373,90,90,0,0,19.43844492
392,463,392,90,90,0,0,15.33477322
392,463,392,90,90,0,0,15.33477322
391,513,391,90,90,0,0,23.78167641
403,513,403,90,90,0,0,21.44249513
403,535,403,90,90,0,0,24.6728972
401,535,401,90,90,0,0,25.04672897
405,511,405,90,90,0,0,20.74363992
405,511,405,90,90,0,0,20.74363992
397,502,397,90,90,0,0,20.91633466
403,502,403,90,90,0,0,19.72111554
427,502,427,90,90,0,0,14.94023904
427,523,427,90,90,0,0,18.35564054
431,523,431,90,90,0,0,17.59082218
440,556,440,90,90,0,0,20.86330935
440,556,440,90,90,0,0,20.86330935
440,580,440,90,90,0,0,24.13793103
447,580,447,90,90,0,0,22.93103448
436,577,436,90,90,0,0,24.43674177
436,577,436,90,90,0,0,24.43674177
462,559,462,90,90,0,0,17.35241503
453,559,453,90,90,0,0,18.96243292
435,529,435,90,90,0,0,17.76937618
435,529,435,90,90,0,0,17.76937618
446,529,446,90,90,0,0,15.6899811
441,521,441,90,90,0,0,15.35508637
450,521,450,90,90,0,0,13.62763916
450,529,450,90,90,0,0,14.93383743
445,529,445,90,90,0,0,15.87901701
458,528,458,90,90,0,0,13.25757576
461,528,461,90,90,0,0,12.68939394
462,530,462,90,90,0,0,12.83018868
462,7283,462,90,90,0,0,93.65646025
478,7283,478,90,90,0,0,93.43677056
476,579,476,90,90,0,0,17.78929188
495,579,495,90,90,0,0,14.50777202
512,556,512,90,90,0,0,7.913669065
529,556,529,90,90,0,0,4.856115108
529,596,529,90,90,0,0,11.24161074
527,596,527,90,90,0,0,11.57718121
568,636,568,90,90,0,0,10.6918239
564,636,564,90,90,0,0,11.32075472
550,641,550,90,90,0,0,14.19656786
572,671,572,90,90,0,0,14.75409836
583,671,583,90,90,0,0,13.1147541
613,701,613,90,90,0,0,12.55349501
604,701,604,90,90,0,0,13.83737518
606,683,606,90,90,0,0,11.27379209
590,683,590,90,90,0,0,13.61639824
564,664,564,90,90,0,0,15.06024096
564,664,564,90,90,0,0,15.06024096
551,605,551,90,90,0,0,8.925619835
566,605,566,90,90,0,0,6.446280992
589,586,589,90,90,0,0,-0.511945392
624,586,624,90,90,0,0,-6.484641638
608,626,608,90,90,0,0,2.875399361
623,617,623,90,90,0,0,-0.972447326
602,617,602,90,90,0,0,2.431118314
578,602,578,90,90,0,0,3.986710963
590,602,590,90,90,0,0,1.993355482
602,613,602,90,90,0,0,1.794453507
659,613,659,90,90,0,0,-7.504078303
705,714,705,90,90,0,0,1.260504202
838,866,838,90,90,0,0,3.233256351
845,866,845,90,90,0,0,2.424942263
813,888,813,90,90,0,0,8.445945946
787,821,787,90,90,0,0,4.141291108
756,821,756,90,90,0,0,7.917174178
746,743,746,90,90,0,0,-0.403768506
841,791,841,90,90,0,0,-6.321112516
902,791,902,90,90,0,0,-14.03286979
1005,934,1005,90,90,0,0,-7.601713062
985,990,985,90,90,0,0,0.505050505
939,954,939,90,90,0,0,1.572327044
904,923,921,90,90,0,1.845819761,2.058504875
924,923,924,90,90,0,0,-0.108342362
1022,958,1022,90,90,0,0,-6.680584551
1148,1068,1148,90,90,0,0,-7.490636704
1139,1175,1139,90,90,0,0,3.063829787
1131,1173,1131,90,90,0,0,3.58056266
1081,1122,1081,90,90,0,0,3.654188948
1066,1074,1066,90,90,0,0,0.744878957
1135,1110,1135,90,90,0,0,-2.252252252
1234,1231,1234,90,90,0,0,-0.243704305
1209,1252,1209,90,90,0,0,3.434504792
1185,1192,1185,90,90,0,0,0.587248322
1166,1148,1166,90,90,0,0,-1.567944251
1234,1185,1234,90,90,0,0,-4.135021097
1321,1281,1321,90,90,0,0,-3.1225605
1315,1315,1298,90,90,0,-1.309707242,0
1276,1292,1276,90,90,0,0,1.238390093
1249,1268,1249,90,90,0,0,1.498422713
1327,1265,1327,90,90,0,0,-4.901185771
1435,1415,1415,90,90,0,-1.413427562,-1.413427562
1435,1425,1435,90,90,0,0,-0.701754386
1304,1363,1304,90,90,0,0,4.32868672
1315,1304,1315,90,90,0,0,-0.843558282
1435,1342,1435,90,90,0,0,-6.929955291
1442,1442,1442,90,90,0,0,0
1435,1439,1435,90,90,0,0,0.277970813
1408,1385,1408,90,90,0,0,-1.660649819
1471,1405,1471,90,90,0,0,-4.697508897
1523,1496,1478,90,90,0,-3.044654939,-1.804812834
1531,1523,1531,90,90,0,0,-0.525279054
1463,1485,1508,90,90,0,2.984084881,1.481481481
1500,1439,1500,90,90,0,0,-4.239054899
1531,1489,1531,90,90,0,0,-2.820685024
1580,1519,1471,90,90,0,-7.409925221,-4.015799868
1508,1555,1508,90,90,0,0,3.022508039
1588,1531,1588,90,90,0,0,-3.723056826
1640,1559,1640,90,90,0,0,-5.19563823
1659,1645,1659,90,90,0,0,-0.85106383
1571,1609,1571,90,90,0,0,2.361715351
1500,1547,1500,90,90,0,0,3.038138332
1555,1596,1580,90,90,0,1.582278481,2.568922306
1571,1592,1571,90,90,0,0,1.319095477
1563,1563,1563,90,90,0,0,0
1563,1555,1563,90,90,0,0,-0.514469453
1555,1563,1555,90,90,0,0,0.511836212
1508,1559,1508,90,90,0,0,3.271327774
1571,1592,1571,90,90,0,0,1.319095477
1547,1563,1547,90,90,0,0,1.023672425
1580,1575,1580,90,90,0,0,-0.317460317
1547,1580,1547,90,90,0,0,2.088607595
1547,1559,1547,90,90,0,0,0.769724182
1547,1563,1535,139,90,1,-0.781758958,1.023672425
1555,1551,1541,165,90,1,-0.908500973,-0.25789813
1563,1580,1547,173,165,1,-1.034259858,1.075949367
1555,1575,1541,173,165,1,-0.908500973,1.26984127
1555,1609,1532,173,173,1,-1.501305483,3.356121815
1563,1592,1518,174,173,1,-2.964426877,1.82160804
1555,1580,1505,174,174,1,-3.322259136,1.582278481
1515,1559,1470,174,174,1,-3.06122449,2.822322001
1471,1519,1458,173,174,1,-0.891632373,3.159973667
1456,1500,1420,174,173,1,-2.535211268,2.933333333
1415,1515,1406,175,174,1,-0.640113798,6.600660066
1333,1478,1375,174,174,1,3.054545455,9.810554804
1287,1471,1346,175,174,1,4.383358098,12.50849762
1376,1439,1332,175,174,1,-3.303303303,4.378040306
1270,1463,1310,175,175,1,3.053435115,13.19207109
1204,1435,1294,175,175,1,6.955177743,16.09756098
1204,1408,1272,175,175,1,5.34591195,14.48863636
1276,1388,1257,175,175,1,-1.511535402,8.069164265
1239,1376,1220,175,175,1,-1.557377049,9.956395349
1260,1369,1186,175,175,1,-6.239460371,7.96201607
1254,1333,1167,175,175,1,-7.455012853,5.92648162
1085,1315,1137,175,175,1,4.573438874,17.4904943
1139,1295,1105,175,175,1,-3.076923077,12.04633205
1157,1262,1078,175,175,1,-7.3283859,8.320126783
1110,1287,1054,175,175,1,-5.313092979,13.75291375
1036,1246,1037,175,175,1,0.096432015,16.85393258
975,1204,1014,175,175,1,3.846153846,19.01993355
945,1187,988,175,175,1,4.352226721,20.38753159
1078,1164,972,175,175,1,-10.90534979,7.388316151
1081,1180,939,175,175,1,-15.12247071,8.389830508
963,1139,911,175,175,1,-5.708013172,15.45215101
1047,1120,898,175,175,1,-16.59242762,6.517857143
1005,1129,873,175,175,1,-15.12027491,10.98317095
957,1099,841,175,175,1,-13.79310345,12.92083712
1008,1078,815,175,175,1,-23.6809816,6.493506494
1005,1057,791,175,175,1,-27.05436157,4.919583728
954,1036,770,175,175,1,-23.8961039,7.915057915
972,1036,748,175,175,1,-29.94652406,6.177606178
936,1027,721,175,175,1,-29.81969487,8.860759494
918,982,706,175,175,1,-30.02832861,6.517311609
831,948,686,175,175,1,-21.13702624,12.34177215
875,942,661,175,175,1,-32.37518911,7.112526539
783,942,641,175,175,1,-22.15288612,16.87898089
765,916,620,175,175,1,-23.38709677,16.48471616
604,884,583,175,175,1,-3.602058319,31.67420814
615,866,560,175,175,1,-9.821428571,28.98383372
662,866,537,175,175,1,-23.27746741,23.55658199
773,843,515,175,175,1,-50.09708738,8.303677343
733,823,484,175,175,1,-51.44628099,10.93560146
689,823,456,175,175,1,-51.09649123,16.2818955
711,788,435,175,175,1,-63.44827586,9.771573604
705,743,404,175,175,1,-74.5049505,5.114401077
699,743,371,175,175,1,-88.4097035,5.921938089
677,732,361,175,175,1,-87.53462604,7.513661202
556,732,335,174,175,1,-65.97014925,24.04371585
446,686,304,175,174,1,-46.71052632,34.98542274
553,686,272,175,175,1,-103.3088235,19.3877551
522,647,244,175,175,1,-113.9344262,19.31993818
522,617,208,175,175,1,-150.9615385,15.39708266
473,617,205,175,175,1,-130.7317073,23.33873582
414,617,136,175,175,1,-204.4117647,32.90113452
491,567,127,174,175,1,-286.6141732,13.40388007
491,567,94,174,174,1,-422.3404255,13.40388007
475,545,72,175,174,1,-559.7222222,12.8440367
471,545,53,174,175,1,-788.6792453,13.57798165
444,499,32,174,174,1,-1287.5,11.02204409
444,499,3,174,174,1,-14700,11.02204409
431,499,-26,174,174,1,1757.692308,13.62725451
417,450,-50,174,174,1,934,7.333333333
417,450,-88,174,90,1,573.8636364,7.333333333
376,450,-89,173,90,1,522.4719101,16.44444444
374,401,-100,173,90,1,474,6.733167082
374,401,-93,173,90,1,502.1505376,6.733167082
382,401,-89,173,90,1,529.2134831,4.738154613
392,391,-100,173,90,1,492,-0.255754476
392,391,-109,173,90,1,459.6330275,-0.255754476
372,391,-124,173,90,1,400,4.859335038
385,385,-135,173,90,1,385.1851852,0
385,385,-144,174,90,1,367.3611111,0
377,385,-156,174,90,1,341.6666667,2.077922078
377,376,-166,173,90,1,327.1084337,-0.265957447
363,376,-170,174,90,1,313.5294118,3.457446809
369,376,-177,173,90,1,308.4745763,1.861702128
369,371,-185,174,90,1,299.4594595,0.539083558
362,371,-189,174,90,1,291.5343915,2.425876011
368,371,-199,174,90,1,284.9246231,0.808625337
368,371,-206,174,90,1,278.6407767,0.808625337
358,374,-216,174,90,1,265.7407407,4.278074866
358,374,-230,174,90,1,255.6521739,4.278074866
365,374,-239,174,90,1,252.7196653,2.406417112
353,364,-245,174,90,1,244.0816327,3.021978022
353,364,-251,174,90,1,240.6374502,3.021978022
344,364,-256,174,90,1,234.375,5.494505495
344,351,-259,174,90,1,232.8185328,1.994301994
350,351,-271,174,90,1,229.1512915,0.284900285
350,351,-279,174,90,1,225.4480287,0.284900285
340,351,-289,174,90,1,217.6470588,3.133903134
342,355,-297,174,90,1,215.1515152,3.661971831
342,355,-307,174,90,1,211.4006515,3.661971831
342,355,-312,174,90,1,209.6153846,3.661971831
342,354,-319,174,90,1,207.2100313,3.389830508
348,354,-330,174,90,1,205.4545455,1.694915254
348,354,-341,174,90,1,202.0527859,1.694915254
327,354,-355,174,90,1,192.1126761,7.627118644
340,354,-362,175,90,1,193.9226519,3.95480226
340,354,-380,174,90,1,189.4736842,3.95480226
329,354,-392,174,90,1,183.9285714,7.062146893
329,348,-401,174,90,1,182.0448878,5.459770115
317,348,-415,174,90,1,176.3855422,8.908045977
317,348,-427,175,91.86,1,174.2388759,8.908045977
315,338,-446,174,91.86,1,170.6278027,6.804733728
315,338,-465,175,94.7,1,167.7419355,6.804733728
293,338,-483,174,94.7,1,160.6625259,13.31360947
293,338,-498,174,99.7,1,158.8353414,13.31360947
270,308,-524,175,99.7,1,151.5267176,12.33766234
270,308,-542,174,104.25,1,149.8154982,12.33766234
270,308,-562,174,104.25,1,148.0427046,12.33766234
232,308,-581,174,106.01,1,139.9311532,24.67532468
232,308,-593,174,106.01,1,139.1231029,24.67532468
232,252,-618,174,110.46,1,137.5404531,7.936507937
201,252,-627,174,110.46,1,132.0574163,20.23809524
201,252,-617,174,114,1,132.5769854,20.23809524
201,252,-632,175,114,1,131.8037975,20.23809524
186,252,-672,175,114.11,1,127.6785714,26.19047619
186,252,-697,175,114.11,1,126.6857963,26.19047619
186,196,-698,175,116.67,1,126.6475645,5.102040816
186,196,-711,175,116.67,1,126.1603376,5.102040816
186,196,-735,175,116.92,1,125.3061224,5.102040816
125,196,-775,175,116.92,1,116.1290323,36.2244898
125,196,-801,175,121.94,1,115.6054931,36.2244898
125,196,-815,175,121.94,1,115.3374233,36.2244898
125,196,-847,174,122.33,1,114.7579693,36.2244898
125,196,-866,174,122.33,1,114.4341801,36.2244898
125,196,-869,173,122.78,1,114.3843498,36.2244898
125,196,-869,168,122.78,1,114.3843498,36.2244898
125,196,-871,154,122.81,1,114.3513203,36.2244898
125,196,-877,109,122.81,1,114.2531357,36.2244898
125,196,125,90,109,0,0,36.2244898
125,196,125,90,90,0,0,36.2244898
125,196,125,90,90,0,0,36.2244898
0,196,0,90,90,0,0,100
0,196,0,90,90,0,0,100
0,196,-6,138,175,1,100,100
0,196,-15,168,138,1,100,100
0,196,-19,174,168,1,100,100
0,196,-33,174,168,1,100,100
0,196,-50,172,168,1,100,100
0,196,-69,170,130,1,100,100
0,196,-74,170,130,1,100,100
0,196,-72,169,130,1,100,100
0,0,-67,167,130,1,100,0
0,0,-57,140,130,1,100,0
0,0,0,90,130,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,127,90,1,0,0
0,0,-1,156,127,1,100,0
0,0,-3,171,127,1,100,0
0,0,-4,173,130,1,100,0
0,0,-1,173,130,1,100,0
0,0,0,173,130,1,0,0
0,0,1,173,130,1,100,0
0,0,3,173,130,1,100,0
0,30,7,173,130,1,100,100
0,30,16,174,130,1,100,100
0,30,22,174,130,1,100,100
0,30,33,174,130,1,100,100
14,30,42,174,130,1,66.66666667,53.33333333
