wheel v,accel v,servo pos,braking,wheel vel[mph],accel-based vel [mph],brake position,braking,% slip,cal,rear brake,cal,rear slip,cal
895,895,90,0,8.95,8.95,0,0,0,,,,,
907,907,90,0,9.07,9.07,0,0,0,,,,,
891,891,90,0,8.91,8.91,0,0,0,,,,,
874,874,90,0,8.74,8.74,0,0,0,,,,,
878,878,90,0,8.78,8.78,0,0,0,,,,,
928,928,90,0,9.28,9.28,0,0,0,,,,,
1016,1016,90,0,10.16,10.16,0,0,0,,,,,
1016,1016,90,0,10.16,10.16,0,0,0,,,,,
1001,1001,90,0,10.01,10.01,0,0,0,,,,,
1006,1006,90,0,10.06,10.06,0,0,0,,,,,
1041,1041,90,0,10.41,10.41,0,0,0,,,,,
1050,1050,90,0,10.5,10.5,0,0,0,,,,,
1070,1070,90,0,10.7,10.7,0,0,0,,,,,
1060,1060,90,0,10.6,10.6,0,0,0,,,,,
1122,1122,90,0,11.22,11.22,0,0,0,,,,,
1190,1190,90,0,11.9,11.9,0,0,0,,,,,
1176,1176,90,0,11.76,11.76,0,0,0,,,,,
1143,1143,90,0,11.43,11.43,0,0,0,,,,,
1178,1178,90,0,11.78,11.78,0,0,0,,,,,
1203,1203,90,0,12.03,12.03,0,0,0,,,,,
1201,1201,90,0,12.01,12.01,0,0,0,,,,,
1175,1175,90,0,11.75,11.75,0,0,0,,,,,
1218,1218,90,0,12.18,12.18,0,0,0,,,,,
1260,1260,90,0,12.6,12.6,0,0,0,,,,,
1265,1265,90,0,12.65,12.65,0,0,0,,,,,
1233,1233,90,0,12.33,12.33,0,0,0,,,,,
1306,1306,90,0,13.06,13.06,0,0,0,,,,,
1327,1327,90,0,13.27,13.27,0,0,0,,,,,
1325,1325,90,0,13.25,13.25,0,0,0,,,,,
1289,1289,90,0,12.89,12.89,0,0,0,,,,,
1370,1370,90,0,13.7,13.7,0,0,0,,,,,
1392,1392,90,0,13.92,13.92,0,0,0,,,,,
1345,1345,90,0,13.45,13.45,0,0,0,,,,,
1379,1379,90,0,13.79,13.79,0,0,0,,,,,
1411,1411,90,0,14.11,14.11,0,0,0,,,,,
1405,1405,90,0,14.05,14.05,0,0,0,,,,,
1375,1375,90,0,13.75,13.75,0,0,0,,,,,
1469,1442,90,0,14.69,14.42,0,0,-1.872399445,,,,,
1446,1446,90,0,14.46,14.46,0,0,0,,,,,
1425,1425,90,0,14.25,14.25,0,0,0,,,,,
1449,1449,90,0,14.49,14.49,0,0,0,,,,,
1483,1483,90,0,14.83,14.83,0,0,0,,,,,
1428,1428,90,0,14.28,14.28,0,0,0,,,,,
1496,1496,90,0,14.96,14.96,0,0,0,,,,,
1520,1512,90,0,15.2,15.12,0,0,-0.529100529,,,,,
1516,1516,90,0,15.16,15.16,0,0,0,,,,,
1496,1496,90,0,14.96,14.96,0,0,0,,,,,
1508,1508,90,0,15.08,15.08,0,0,0,,,,,
1516,1516,90,0,15.16,15.16,0,0,0,,,,,
1522,1522,90,0,15.22,15.22,0,0,0,,,,,
1547,1547,90,0,15.47,15.47,0,0,0,,,,,
1551,1551,90,0,15.51,15.51,0,0,0,,,,,
1535,1535,90,0,15.35,15.35,0,0,0,,,,,
1563,1563,90,0,15.63,15.63,0,0,0,,,,,
1572,1572,90,0,15.72,15.72,0,0,0,,,,,
1520,1520,90,0,15.2,15.2,0,0,0,,,,,
1527,1527,90,0,15.27,15.27,0,0,0,,,,,
1535,1535,90,0,15.35,15.35,0,0,0,,,,,
1548,1537,90,0,15.48,15.37,0,0,-0.715679896,,,,,
1527,1527,90,0,15.27,15.27,0,0,0,,,,,
1544,1523,90,0,15.44,15.23,0,0,-1.378857518,,,,,
1515,1515,90,0,15.15,15.15,0,0,0,,,,,
1523,1523,90,0,15.23,15.23,0,0,0,,,,,
1524,1524,90,0,15.24,15.24,0,0,0,,,,,
1511,1511,90,0,15.11,15.11,0,0,0,,,,,
1516,1516,90,0,15.16,15.16,0,0,0,,,,,
1502,1502,90,0,15.02,15.02,0,0,0,,,,,
1515,1515,90,0,15.15,15.15,0,0,0,,,,,
1509,1509,90,0,15.09,15.09,0,0,0,,,,,
1501,1508,90,0,15.01,15.08,0,0,0.464190981,,,,,
1501,1501,90,0,15.01,15.01,0,0,0,,,,,
1523,1523,90,0,15.23,15.23,0,0,0,,,,,
1512,1512,95,0,15.12,15.12,0.5,0,0,,,,,
1512,1498,103,1,15.12,14.98,1.3,1,-0.934579439,,,,,
1482,1505,125,1,14.82,15.05,3.5,1,1.528239203,,,,,
1495,1489,129,1,14.95,14.89,3.9,1,-0.402955003,,,,,
1482,1489,132,1,14.82,14.89,4.2,1,0.470114171,,,,,
1463,1448,134,1,14.63,14.48,4.4,1,-1.035911602,,,,,
1435,1426,135,1,14.35,14.26,4.5,1,-0.631136045,,,,,
1393,1391,136,1,13.93,13.91,4.6,1,-0.143781452,,,,,
1357,1365,139,1,13.57,13.65,4.9,1,0.586080586,,,,,
1342,1350,141,1,13.42,13.5,5.1,1,0.592592593,,,,,
1324,1325,139,1,13.24,13.25,4.9,1,0.075471698,,,,,
1301,1316,138,1,13.01,13.16,4.8,1,1.139817629,,,,,
1270,1281,136,1,12.7,12.81,4.6,1,0.858704137,,,,,
1257,1253,136,1,12.57,12.53,4.6,1,-0.319233839,,,,,
1211,1234,136,1,12.11,12.34,4.6,1,1.863857374,,,,,
1185,1217,136,1,11.85,12.17,4.6,1,2.629416598,,,,,
1150,1190,136,1,11.5,11.9,4.6,1,3.361344538,,,,,
1129,1163,136,1,11.29,11.63,4.6,1,2.923473775,,,,,
1093,1128,136,1,10.93,11.28,4.6,1,3.102836879,,,,,
1072,1124,135,1,10.72,11.24,4.5,1,4.62633452,,,,,
1072,1099,133,1,10.72,10.99,4.3,1,2.45677889,,,,,
1049,1064,132,1,10.49,10.64,4.2,1,1.409774436,,,,,
997,1032,130,1,9.97,10.32,4,1,3.391472868,,,,,
970,1009,131,1,9.7,10.09,4.1,1,3.865213082,,,,,
939,991,131,1,9.39,9.91,4.1,1,5.247225025,,,,,
919,972,131,1,9.19,9.72,4.1,1,5.452674897,,,,,
892,952,131,1,8.92,9.52,4.1,1,6.302521008,,,,,
885,914,131,1,8.85,9.14,4.1,1,3.172866521,,,,,
834,900,131,1,8.34,9,4.1,1,7.333333333,,,,,
809,882,131,1,8.09,8.82,4.1,1,8.276643991,,,,,
793,852,131,1,7.93,8.52,4.1,1,6.924882629,,,,,
748,824,131,1,7.48,8.24,4.1,1,9.223300971,,,,,
738,808,131,1,7.38,8.08,4.1,1,8.663366337,,,,,
711,780,131,1,7.11,7.8,4.1,1,8.846153846,,,,,
693,770,131,1,6.93,7.7,4.1,1,10,,,,,
675,747,133,1,6.75,7.47,4.3,1,9.638554217,,,,,
662,727,132,1,6.62,7.27,4.2,1,8.94085282,,,,,
653,709,132,1,6.53,7.09,4.2,1,7.898448519,,,,,
633,685,133,1,6.33,6.85,4.3,1,7.591240876,,,,,
609,662,133,1,6.09,6.62,4.3,1,8.006042296,,,,,
588,645,133,1,5.88,6.45,4.3,1,8.837209302,,,,,
563,618,133,1,5.63,6.18,4.3,1,8.899676375,,,,,
537,607,133,1,5.37,6.07,4.3,1,11.53212521,,,,,
511,594,131,1,5.11,5.94,4.1,1,13.97306397,,,,,
491,577,133,1,4.91,5.77,4.3,1,14.90467938,,,,,
491,553,133,1,4.91,5.53,4.3,1,11.21157324,,,,,
467,534,133,1,4.67,5.34,4.3,1,12.54681648,,,,,
442,517,133,1,4.42,5.17,4.3,1,14.50676983,,,,,
442,514,133,1,4.42,5.14,4.3,1,14.0077821,,,,,
412,501,134,1,4.12,5.01,4.4,1,17.76447106,,,,,
393,488,133,1,3.93,4.88,4.3,1,19.46721311,,,,,
393,469,133,1,3.93,4.69,4.3,1,16.20469083,,,,,
374,452,132,1,3.74,4.52,4.2,1,17.25663717,,,,,
350,442,132,1,3.5,4.42,4.2,1,20.81447964,,,,,
350,432,132,1,3.5,4.32,4.2,1,18.98148148,,,,,
328,425,132,1,3.28,4.25,4.2,1,22.82352941,,,,,
328,409,132,1,3.28,4.09,4.2,1,19.80440098,,,,,
306,399,132,1,3.06,3.99,4.2,1,23.30827068,,,,,
306,393,132,1,3.06,3.93,4.2,1,22.13740458,,,,,
306,382,132,1,3.06,3.82,4.2,1,19.89528796,,,,,
285,378,131,1,2.85,3.78,4.1,1,24.6031746,,,,,
285,374,132,1,2.85,3.74,4.2,1,23.79679144,,,,,
256,365,132,1,2.56,3.65,4.2,1,29.8630137,,,,,
256,360,132,1,2.56,3.6,4.2,1,28.88888889,,,,,
250,358,129,1,2.5,3.58,3.9,1,30.16759777,,,,,
250,353,127,1,2.5,3.53,3.7,1,29.17847025,,,,,
250,250,98,0,2.5,2.5,0.8,0,0,,,,,
229,229,90,0,2.29,2.29,0,0,0,,,,,
229,229,90,0,2.29,2.29,0,0,0,,,,,
229,229,90,0,2.29,2.29,0,0,0,,,,,
226,226,90,0,2.26,2.26,0,0,0,,,,,
226,226,90,0,2.26,2.26,0,0,0,,,,,
226,226,90,0,2.26,2.26,0,0,0,,,,,
226,226,90,0,2.26,2.26,0,0,0,,,,,
226,226,90,0,2.26,2.26,0,0,0,,,,,
221,221,90,0,2.21,2.21,0,0,0,,,,,
221,221,90,0,2.21,2.21,0,0,0,,,,,
221,221,90,0,2.21,2.21,0,0,0,,,,,
216,216,90,0,2.16,2.16,0,0,0,,,,,
216,216,90,0,2.16,2.16,0,0,0,,,,,
216,216,90,0,2.16,2.16,0,0,0,,,,,
215,215,90,0,2.15,2.15,0,0,0,,,,,
215,215,90,0,2.15,2.15,0,0,0,,,,,
219,219,90,0,2.19,2.19,0,0,0,,,,,
219,219,90,0,2.19,2.19,0,0,0,,,,,
219,219,90,0,2.19,2.19,0,0,0,,,,,
225,225,90,0,2.25,2.25,0,0,0,,,,,
225,225,90,0,2.25,2.25,0,0,0,,,,,
234,234,90,0,2.34,2.34,0,0,0,,,,,
234,234,90,0,2.34,2.34,0,0,0,,,,,
234,234,90,0,2.34,2.34,0,0,0,,,,,
252,252,90,0,2.52,2.52,0,0,0,,,,,
252,252,90,0,2.52,2.52,0,0,0,,,,,
249,249,90,0,2.49,2.49,0,0,0,,,,,
249,249,90,0,2.49,2.49,0,0,0,,,,,
249,249,90,0,2.49,2.49,0,0,0,,,,,
251,251,90,0,2.51,2.51,0,0,0,,,,,
251,251,90,0,2.51,2.51,0,0,0,,,,,
254,254,90,0,2.54,2.54,0,0,0,,,,,
254,254,90,0,2.54,2.54,0,0,0,,,,,
261,261,90,0,2.61,2.61,0,0,0,,,,,
261,261,90,0,2.61,2.61,0,0,0,,,,,
270,270,90,0,2.7,2.7,0,0,0,,,,,
270,270,90,0,2.7,2.7,0,0,0,,,,,
278,278,90,0,2.78,2.78,0,0,0,,,,,
278,278,90,0,2.78,2.78,0,0,0,,,,,
287,278,90,0,2.87,2.78,0,0,-3.237410072,,,,,
287,287,90,0,2.87,2.87,0,0,0,,,,,
305,305,90,0,3.05,3.05,0,0,0,,,,,
305,305,90,0,3.05,3.05,0,0,0,,,,,
312,312,90,0,3.12,3.12,0,0,0,,,,,
312,312,90,0,3.12,3.12,0,0,0,,,,,
312,312,90,0,3.12,3.12,0,0,0,,,,,
312,312,90,0,3.12,3.12,0,0,0,,,,,
320,320,90,0,3.2,3.2,0,0,0,,,,,
320,320,90,0,3.2,3.2,0,0,0,,,,,
331,331,90,0,3.31,3.31,0,0,0,,,,,
331,331,90,0,3.31,3.31,0,0,0,,,,,
337,337,90,0,3.37,3.37,0,0,0,,,,,
335,335,90,0,3.35,3.35,0,0,0,,,,,
335,335,90,0,3.35,3.35,0,0,0,,,,,
338,338,90,0,3.38,3.38,0,0,0,,,,,
338,338,90,0,3.38,3.38,0,0,0,,,,,
352,352,90,0,3.52,3.52,0,0,0,,,,,
367,367,90,0,3.67,3.67,0,0,0,,,,,
367,367,90,0,3.67,3.67,0,0,0,,,,,
370,370,90,0,3.7,3.7,0,0,0,,,,,
370,370,90,0,3.7,3.7,0,0,0,,,,,
364,364,90,0,3.64,3.64,0,0,0,,,,,
373,373,90,0,3.73,3.73,0,0,0,,,,,
373,373,90,0,3.73,3.73,0,0,0,,,,,
386,386,90,0,3.86,3.86,0,0,0,,,,,
392,392,90,0,3.92,3.92,0,0,0,,,,,
392,392,90,0,3.92,3.92,0,0,0,,,,,
396,396,90,0,3.96,3.96,0,0,0,,,,,
405,405,90,0,4.05,4.05,0,0,0,,,,,
405,405,90,0,4.05,4.05,0,0,0,,,,,
409,409,90,0,4.09,4.09,0,0,0,,,,,
407,407,90,0,4.07,4.07,0,0,0,,,,,
407,407,90,0,4.07,4.07,0,0,0,,,,,
397,397,90,0,3.97,3.97,0,0,0,,,,,
394,394,90,0,3.94,3.94,0,0,0,,,,,
394,394,90,0,3.94,3.94,0,0,0,,,,,
382,382,90,0,3.82,3.82,0,0,0,,,,,
373,373,90,0,3.73,3.73,0,0,0,,,,,
373,373,90,0,3.73,3.73,0,0,0,,,,,
372,372,90,0,3.72,3.72,0,0,0,,,,,
370,372,90,0,3.7,3.72,0,0,0.537634409,,,,,
370,370,90,0,3.7,3.7,0,0,0,,,,,
365,365,90,0,3.65,3.65,0,0,0,,,,,
365,365,90,0,3.65,3.65,0,0,0,,,,,
362,362,90,0,3.62,3.62,0,0,0,,,,,
362,362,90,0,3.62,3.62,0,0,0,,,,,
354,354,90,0,3.54,3.54,0,0,0,,,,,
350,350,90,0,3.5,3.5,0,0,0,,,,,
350,350,90,0,3.5,3.5,0,0,0,,,,,
343,343,90,0,3.43,3.43,0,0,0,,,,,
343,343,90,0,3.43,3.43,0,0,0,,,,,
348,348,90,0,3.48,3.48,0,0,0,,,,,
347,348,90,0,3.47,3.48,0,0,0.287356322,,,,,
347,347,90,0,3.47,3.47,0,0,0,,,,,
362,362,90,0,3.62,3.62,0,0,0,,,,,
362,362,90,0,3.62,3.62,0,0,0,,,,,
366,366,90,0,3.66,3.66,0,0,0,,,,,
355,355,90,0,3.55,3.55,0,0,0,,,,,
355,355,90,0,3.55,3.55,0,0,0,,,,,
348,348,90,0,3.48,3.48,0,0,0,,,,,
348,348,90,0,3.48,3.48,0,0,0,,,,,
350,350,90,0,3.5,3.5,0,0,0,,,,,
354,354,90,0,3.54,3.54,0,0,0,,,,,
354,354,90,0,3.54,3.54,0,0,0,,,,,
366,366,90,0,3.66,3.66,0,0,0,,,,,
366,366,90,0,3.66,3.66,0,0,0,,,,,
380,380,90,0,3.8,3.8,0,0,0,,,,,
393,393,90,0,3.93,3.93,0,0,0,,,,,
393,393,90,0,3.93,3.93,0,0,0,,,,,
404,404,90,0,4.04,4.04,0,0,0,,,,,
417,417,90,0,4.17,4.17,0,0,0,,,,,
429,429,90,0,4.29,4.29,0,0,0,,,,,
429,429,90,0,4.29,4.29,0,0,0,,,,,
452,452,90,0,4.52,4.52,0,0,0,,,,,
472,472,90,0,4.72,4.72,0,0,0,,,,,
485,485,90,0,4.85,4.85,0,0,0,,,,,
521,521,90,0,5.21,5.21,0,0,0,,,,,
588,588,90,0,5.88,5.88,0,0,0,,,,,
619,619,90,0,6.19,6.19,0,0,0,,,,,
605,605,90,0,6.05,6.05,0,0,0,,,,,
587,587,90,0,5.87,5.87,0,0,0,,,,,
587,587,90,0,5.87,5.87,0,0,0,,,,,
608,608,90,0,6.08,6.08,0,0,0,,,,,
640,640,90,0,6.4,6.4,0,0,0,,,,,
789,789,90,0,7.89,7.89,0,0,0,,,,,
801,801,90,0,8.01,8.01,0,0,0,,,,,
796,796,90,0,7.96,7.96,0,0,0,,,,,
790,790,90,0,7.9,7.9,0,0,0,,,,,
813,813,90,0,8.13,8.13,0,0,0,,,,,
840,840,90,0,8.4,8.4,0,0,0,,,,,
906,906,90,0,9.06,9.06,0,0,0,,,,,
901,901,90,0,9.01,9.01,0,0,0,,,,,
861,861,90,0,8.61,8.61,0,0,0,,,,,
869,869,90,0,8.69,8.69,0,0,0,,,,,
923,923,90,0,9.23,9.23,0,0,0,,,,,
1017,1017,90,0,10.17,10.17,0,0,0,,,,,
1007,1007,90,0,10.07,10.07,0,0,0,,,,,
971,971,90,0,9.71,9.71,0,0,0,,,,,
972,972,90,0,9.72,9.72,0,0,0,,,,,
1000,1000,90,0,10,10,0,0,0,,,,,
1082,1082,90,0,10.82,10.82,0,0,0,,,,,
1068,1068,90,0,10.68,10.68,0,0,0,,,,,
1044,1044,90,0,10.44,10.44,0,0,0,,,,,
1058,1058,90,0,10.58,10.58,0,0,0,,,,,
1120,1120,90,0,11.2,11.2,0,0,0,,,,,
1117,1117,90,0,11.17,11.17,0,0,0,,,,,
1111,1111,90,0,11.11,11.11,0,0,0,,,,,
1131,1131,90,0,11.31,11.31,0,0,0,,,,,
1180,1180,90,0,11.8,11.8,0,0,0,,,,,
1212,1212,90,0,12.12,12.12,0,0,0,,,,,
1150,1150,90,0,11.5,11.5,0,0,0,,,,,
1164,1164,90,0,11.64,11.64,0,0,0,,,,,
1248,1248,90,0,12.48,12.48,0,0,0,,,,,
1249,1249,90,0,12.49,12.49,0,0,0,,,,,
1220,1220,90,0,12.2,12.2,0,0,0,,,,,
1229,1229,90,0,12.29,12.29,0,0,0,,,,,
1270,1270,90,0,12.7,12.7,0,0,0,,,,,
1307,1307,90,0,13.07,13.07,0,0,0,,,,,
1244,1244,90,0,12.44,12.44,0,0,0,,,,,
1271,1257,90,0,12.71,12.57,0,0,-1.113762928,,,,,
1327,1327,90,0,13.27,13.27,0,0,0,,,,,
1298,1298,90,0,12.98,12.98,0,0,0,,,,,
1307,1307,90,0,13.07,13.07,0,0,0,,,,,
1315,1315,90,0,13.15,13.15,0,0,0,,,,,
1360,1360,90,0,13.6,13.6,0,0,0,,,,,
1330,1330,90,0,13.3,13.3,0,0,0,,,,,
1327,1327,90,0,13.27,13.27,0,0,0,,,,,
1372,1372,90,0,13.72,13.72,0,0,0,,,,,
1372,1372,90,0,13.72,13.72,0,0,0,,,,,
1369,1369,90,0,13.69,13.69,0,0,0,,,,,
1378,1378,90,0,13.78,13.78,0,0,0,,,,,
1402,1402,90,0,14.02,14.02,0,0,0,,,,,
1380,1380,90,0,13.8,13.8,0,0,0,,,,,
1369,1369,90,0,13.69,13.69,0,0,0,,,,,
1432,1408,90,0,14.32,14.08,0,0,-1.704545455,,,,,
1412,1412,90,0,14.12,14.12,0,0,0,,,,,
1435,1435,90,0,14.35,14.35,0,0,0,,,,,
1438,1438,90,0,14.38,14.38,0,0,0,,,,,
1464,1464,90,0,14.64,14.64,0,0,0,,,,,
1436,1436,90,0,14.36,14.36,0,0,0,,,,,
1422,1422,90,0,14.22,14.22,0,0,0,,,,,
1460,1460,90,0,14.6,14.6,0,0,0,,,,,
1453,1456,90,0,14.53,14.56,0,0,0.206043956,,,,,
1450,1450,90,0,14.5,14.5,0,0,0,,,,,
1436,1436,90,0,14.36,14.36,0,0,0,,,,,
1435,1435,90,0,14.35,14.35,0,0,0,,,,,
1439,1439,90,0,14.39,14.39,0,0,0,,,,,
1452,1452,90,0,14.52,14.52,0,0,0,,,,,
1442,1442,90,0,14.42,14.42,0,0,0,,,,,
1469,1432,90,0,14.69,14.32,0,0,-2.583798883,,,,,
1418,1418,90,0,14.18,14.18,0,0,0,,,,,
1412,1412,90,0,14.12,14.12,0,0,0,,,,,
1405,1411,90,0,14.05,14.11,0,0,0.425230333,,,,,
1408,1408,90,0,14.08,14.08,0,0,0,,,,,
1432,1418,90,0,14.32,14.18,0,0,-0.987306065,,,,,
1411,1411,90,0,14.11,14.11,0,0,0,,,,,
1443,1443,90,0,14.43,14.43,0,0,0,,,,,
1415,1415,90,0,14.15,14.15,0,0,0,,,,,
1418,1418,90,0,14.18,14.18,0,0,0,,,,,
1402,1402,90,0,14.02,14.02,0,0,0,,,,,
1405,1405,90,0,14.05,14.05,0,0,0,,,,,
1415,1415,90,0,14.15,14.15,0,0,0,,,,,
1408,1408,90,0,14.08,14.08,0,0,0,,,,,
1402,1409,107,1,14.02,14.09,1.7,1,0.496806246,,,,,
1372,1395,117,1,13.72,13.95,2.7,1,1.64874552,,,,,
1370,1377,128,1,13.7,13.77,3.8,1,0.508351489,,,,,
1354,1370,131,1,13.54,13.7,4.1,1,1.167883212,,,,,
1333,1366,131,1,13.33,13.66,4.1,1,2.415812592,,,,,
1348,1353,130,1,13.48,13.53,4,1,0.36954915,,,,,
1321,1326,130,1,13.21,13.26,4,1,0.377073906,,,,,
1314,1310,129,1,13.14,13.1,3.9,1,-0.305343511,,,,,
1257,1298,129,1,12.57,12.98,3.9,1,3.158705701,,,,,
1260,1288,129,1,12.6,12.88,3.9,1,2.173913043,,,,,
1257,1276,131,1,12.57,12.76,4.1,1,1.489028213,,,,,
1257,1261,130,1,12.57,12.61,4,1,0.317208565,,,,,
1239,1257,132,1,12.39,12.57,4.2,1,1.431980907,,,,,
1188,1219,130,1,11.88,12.19,4,1,2.543068089,,,,,
1169,1192,130,1,11.69,11.92,4,1,1.929530201,,,,,
1153,1179,131,1,11.53,11.79,4.1,1,2.205258694,,,,,
1114,1167,130,1,11.14,11.67,4,1,4.541559554,,,,,
1127,1153,132,1,11.27,11.53,4.2,1,2.25498699,,,,,
1116,1146,132,1,11.16,11.46,4.2,1,2.617801047,,,,,
1108,1122,131,1,11.08,11.22,4.1,1,1.247771836,,,,,
1076,1096,134,1,10.76,10.96,4.4,1,1.824817518,,,,,
1056,1084,133,1,10.56,10.84,4.3,1,2.58302583,,,,,
1020,1062,132,1,10.2,10.62,4.2,1,3.95480226,,,,,
1003,1044,133,1,10.03,10.44,4.3,1,3.927203065,,,,,
976,1023,133,1,9.76,10.23,4.3,1,4.594330401,,,,,
948,1005,133,1,9.48,10.05,4.3,1,5.671641791,,,,,
932,984,133,1,9.32,9.84,4.3,1,5.284552846,,,,,
927,974,133,1,9.27,9.74,4.3,1,4.825462012,,,,,
901,949,132,1,9.01,9.49,4.2,1,5.057955743,,,,,
891,927,132,1,8.91,9.27,4.2,1,3.883495146,,,,,
870,917,132,1,8.7,9.17,4.2,1,5.125408942,,,,,
875,902,132,1,8.75,9.02,4.2,1,2.993348115,,,,,
845,880,132,1,8.45,8.8,4.2,1,3.977272727,,,,,
841,855,133,1,8.41,8.55,4.3,1,1.637426901,,,,,
813,845,133,1,8.13,8.45,4.3,1,3.786982249,,,,,
791,832,133,1,7.91,8.32,4.3,1,4.927884615,,,,,
789,804,133,1,7.89,8.04,4.3,1,1.865671642,,,,,
753,781,133,1,7.53,7.81,4.3,1,3.585147247,,,,,
740,761,133,1,7.4,7.61,4.3,1,2.759526938,,,,,
711,741,133,1,7.11,7.41,4.3,1,4.048582996,,,,,
696,727,133,1,6.96,7.27,4.3,1,4.264099037,,,,,
679,701,135,1,6.79,7.01,4.5,1,3.138373752,,,,,
653,685,134,1,6.53,6.85,4.4,1,4.671532847,,,,,
651,676,133,1,6.51,6.76,4.3,1,3.698224852,,,,,
633,654,133,1,6.33,6.54,4.3,1,3.211009174,,,,,
620,634,134,1,6.2,6.34,4.4,1,2.208201893,,,,,
592,600,134,1,5.92,6,4.4,1,1.333333333,,,,,
561,588,133,1,5.61,5.88,4.3,1,4.591836735,,,,,
525,574,134,1,5.25,5.74,4.4,1,8.536585366,,,,,
527,560,133,1,5.27,5.6,4.3,1,5.892857143,,,,,
527,544,133,1,5.27,5.44,4.3,1,3.125,,,,,
493,527,134,1,4.93,5.27,4.4,1,6.451612903,,,,,
488,507,133,1,4.88,5.07,4.3,1,3.747534517,,,,,
452,487,134,1,4.52,4.87,4.4,1,7.186858316,,,,,
452,468,134,1,4.52,4.68,4.4,1,3.418803419,,,,,
425,457,133,1,4.25,4.57,4.3,1,7.002188184,,,,,
398,440,133,1,3.98,4.4,4.3,1,9.545454545,,,,,
398,419,132,1,3.98,4.19,4.2,1,5.011933174,,,,,
368,402,131,1,3.68,4.02,4.1,1,8.457711443,,,,,
368,385,132,1,3.68,3.85,4.2,1,4.415584416,,,,,
338,375,132,1,3.38,3.75,4.2,1,9.866666667,,,,,
338,352,131,1,3.38,3.52,4.1,1,3.977272727,,,,,
305,337,131,1,3.05,3.37,4.1,1,9.495548961,,,,,
305,321,132,1,3.05,3.21,4.2,1,4.984423676,,,,,
269,309,132,1,2.69,3.09,4.2,1,12.94498382,,,,,
269,294,132,1,2.69,2.94,4.2,1,8.503401361,,,,,
269,286,132,1,2.69,2.86,4.2,1,5.944055944,,,,,
227,275,132,1,2.27,2.75,4.2,1,17.45454545,,,,,
227,260,131,1,2.27,2.6,4.1,1,12.69230769,,,,,
227,251,131,1,2.27,2.51,4.1,1,9.561752988,,,,,
227,248,130,1,2.27,2.48,4,1,8.467741935,,,,,
191,240,132,1,1.91,2.4,4.2,1,20.41666667,,,,,
191,231,132,1,1.91,2.31,4.2,1,17.31601732,,,,,
191,223,131,1,1.91,2.23,4.1,1,14.34977578,,,,,
191,218,129,1,1.91,2.18,3.9,1,12.3853211,,,,,
161,212,126,1,1.61,2.12,3.6,1,24.05660377,,,,,
161,209,113,1,1.61,2.09,2.3,1,22.96650718,,,,,
161,210,110,1,1.61,2.1,2,1,23.33333333,,,,,
161,161,97,0,1.61,1.61,0.7,0,0,,,,,
140,140,90,0,1.4,1.4,0,0,0,,,,,
140,140,90,0,1.4,1.4,0,0,0,,,,,
140,140,90,0,1.4,1.4,0,0,0,,,,,
140,140,90,0,1.4,1.4,0,0,0,,,,,
140,140,90,0,1.4,1.4,0,0,0,,,,,
127,127,90,0,1.27,1.27,0,0,0,,,,,
127,127,90,0,1.27,1.27,0,0,0,,,,,
127,127,90,0,1.27,1.27,0,0,0,,,,,
127,127,90,0,1.27,1.27,0,0,0,,,,,
127,127,90,0,1.27,1.27,0,0,0,,,,,
123,123,90,0,1.23,1.23,0,0,0,,,,,
123,123,90,0,1.23,1.23,0,0,0,,,,,
123,123,90,0,1.23,1.23,0,0,0,,,,,
123,123,90,0,1.23,1.23,0,0,0,,,,,
123,123,90,0,1.23,1.23,0,0,0,,,,,
119,119,90,0,1.19,1.19,0,0,0,,,,,
119,119,90,0,1.19,1.19,0,0,0,,,,,
119,119,90,0,1.19,1.19,0,0,0,,,,,
119,119,90,0,1.19,1.19,0,0,0,,,,,
119,119,90,0,1.19,1.19,0,0,0,,,,,
112,112,90,0,1.12,1.12,0,0,0,,,,,
112,112,90,0,1.12,1.12,0,0,0,,,,,
112,112,90,0,1.12,1.12,0,0,0,,,,,
112,112,90,0,1.12,1.12,0,0,0,,,,,
112,112,90,0,1.12,1.12,0,0,0,,,,,
112,112,90,0,1.12,1.12,0,0,0,,,,,
105,105,90,0,1.05,1.05,0,0,0,,,,,
105,105,90,0,1.05,1.05,0,0,0,,,,,
105,105,90,0,1.05,1.05,0,0,0,,,,,
105,105,90,0,1.05,1.05,0,0,0,,,,,
105,105,90,0,1.05,1.05,0,0,0,,,,,
109,109,90,0,1.09,1.09,0,0,0,,,,,
109,109,90,0,1.09,1.09,0,0,0,,,,,
109,109,90,0,1.09,1.09,0,0,0,,,,,
109,109,90,0,1.09,1.09,0,0,0,,,,,
109,109,90,0,1.09,1.09,0,0,0,,,,,
109,109,90,0,1.09,1.09,0,0,0,,,,,
109,109,90,0,1.09,1.09,0,0,0,,,,,
109,109,90,0,1.09,1.09,0,0,0,,,,,
109,109,90,0,1.09,1.09,0,0,0,,,,,
109,109,90,0,1.09,1.09,0,0,0,,,,,
109,109,90,0,1.09,1.09,0,0,0,,,,,
109,109,90,0,1.09,1.09,0,0,0,,,,,
101,101,90,0,1.01,1.01,0,0,0,,,,,
101,101,90,0,1.01,1.01,0,0,0,,,,,
101,101,90,0,1.01,1.01,0,0,0,,,,,
101,101,90,0,1.01,1.01,0,0,0,,,,,
101,101,90,0,1.01,1.01,0,0,0,,,,,
